mbid,verse_name,poetry_form,t_s,t_e,score_s,score_e,mizan,orchestra,lyric
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.1.2, ,2558.9387061601633,2564.9550600034886,2666.75,2680.75,quddām,/OrchestraOfTheTetouanConservatory,jam‘ al-katā’ib wal-biṭāḥ wal-biṭāḥ
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.2.1, ,2593.587711319493,2605.136390116412,2751.75,2776.75,quddām,/OrchestraOfTheTetouanConservatory,‘alá al-ghuṣūn ashraqat
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.2.2, ,2609.2204973129037,2615.2571924925237,2786.75,2800.75,quddām,/OrchestraOfTheTetouanConservatory,wazuyyinat bihā al-liqāḥ al-liqāḥ
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.3.1, ,2643.288824163347,2653.9678263699143,2871.75,2896.75,quddām,/OrchestraOfTheTetouanConservatory,wabiālghalas
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.3.2, ,2657.979928896438,2664.1627936242085,2906.75,2920.75,quddām,/OrchestraOfTheTetouanConservatory,āhin ‘alá qalbī al-jirāḥ al-jirāḥ
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.4.1, ,2668.5172785948325,2674.1908900728804,2931.75,2944.75,quddām,/OrchestraOfTheTetouanConservatory,tawashshaḥat bi-al-āiṣfirār bi-al-āiṣfirār
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.4.2, ,2687.9591360578565,2693.9939861806542,2979.75,2992.75,quddām,/OrchestraOfTheTetouanConservatory,ḥīn ghuyyibat ‘an muqlatī muqlatī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.5.1, ,2697.778193892675,2708.71138965588,3003.75,3029.75,quddām,/OrchestraOfTheTetouanConservatory,waman hawiyat ẓabī al-nifār
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.7.5.2, ,2712.398930945208,2718.402143919235,3038.75,3052.75,quddām,/OrchestraOfTheTetouanConservatory,‘awwal yā ṣāḥ ‘an furqatī furqatī
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.8.1.1, ,2721.9875332889037,2730.8110761767553,3063.75,3083.75,quddām,/OrchestraOfTheTetouanConservatory,yā shams al-‘ashīyah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.8.1.2, ,2738.1416958887335,2748.9265618955737,3102.75,3128.75,quddām,/OrchestraOfTheTetouanConservatory,wadda‘tuk lillah
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.8.2.1, ,2782.0793158734573,2790.7980225268407,3213.75,3233.75,quddām,/OrchestraOfTheTetouanConservatory,bi-al-wājib ‘alay
b11237b9-d45b-4b3a-a97b-ab7d198f927f,in.8.2.2, ,2798.057537712369,2809.0411367445504,3252.75,3278.75,quddām,/OrchestraOfTheTetouanConservatory,astaghfir al-lah
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.1.1, ,246.46080437536725,259.2592731961639,543.5,555.0,binary,/OrchestraOfTheTetouanConservatory,unẓur ilá rawnaq al-‘ashīyah
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.1.2, ,271.5940428097167,282.7877090130799,567.5,578.0,binary,/OrchestraOfTheTetouanConservatory,kasat biḥullatin ‘alá al-ghurūs
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.2.1, ,282.7877090130799,301.7418762830354,579.5,597.0,binary,/OrchestraOfTheTetouanConservatory,bi-al-lah yā sāqī al-ḥumayyah
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.2.2, ,301.7418762830354,330.8966096145117,597.5,626.0,binary,/OrchestraOfTheTetouanConservatory,adir ‘alaynā khamrat al-ku’ūs
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.3.1, ,330.8966096145117,349.7966361872404,627.5,645.0,binary,/OrchestraOfTheTetouanConservatory,da‘ūnī naghnam sā‘ah hanīyah
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.3.2, ,349.7966361872404,378.31712091391745,645.5,674.0,binary,/OrchestraOfTheTetouanConservatory,mā dumt fī waqt al-aṣīl
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.4.1, ,425.09499863547,442.96033188360366,723.5,741.0,binary,/OrchestraOfTheTetouanConservatory,waḥibbī zār wā‘ṭaf ‘alay
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.4.2, ,442.96033188360366,471.13997037311907,741.5,770.0,binary,/OrchestraOfTheTetouanConservatory,mā lilrraqīb ‘alay sabīl
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.5.1, ,515.3744733204871,532.9202371315341,819.5,837.0,binary,/OrchestraOfTheTetouanConservatory,saqānī min fīh al-ḥumayyah
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.5.2, ,532.9202371315341,550.388400518137,837.5,855.0,binary,/OrchestraOfTheTetouanConservatory,mawlá al-dībāj wal-ṭarf al-kaḥīl
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.6.1, ,550.388400518137,561.4746937590902,855.5,867.0,binary,/OrchestraOfTheTetouanConservatory,اشْرَبْ وَغَنَّى وَمَالْ إِلَيَّ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.6.2, ,573.0612394335186,583.5183561857331,879.5,890.0,binary,/OrchestraOfTheTetouanConservatory,وَذَبُلَتْ عَيْنَاهُ النُّعُوسْ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.7.1, ,583.5183561857331,602.2060604789368,891.5,909.0,binary,/OrchestraOfTheTetouanConservatory,قَبَّلْتُهُ قُبْلَة بِلا خَفِيَّه
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.7.2, ,602.2060604789368,619.6881432738937,909.5,927.0,binary,/OrchestraOfTheTetouanConservatory,وَقُلْتُ يَا رَاحَّةَ النُّفُوسْ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.1.7.3, ,619.6881432738937,630.5152879198539,927.5,938.0,binary,/OrchestraOfTheTetouanConservatory,وَقُلْتُ يَا رَاحَّةَ النُّفُوسْ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.1.1, ,630.5152879198539,699.9723846768852,940.0,1010.0,binary,/OrchestraOfTheTetouanConservatory,al-‘ashīyah aqbalat bi-al-āiṣfirār
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.1.2, ,699.9723846768852,857.7745201473983,1012.0,1178.0,binary,/OrchestraOfTheTetouanConservatory,wakasat alwānuhā tilk al-thimār
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.2.1, ,857.7745201473983,903.1778338079345,1180.0,1226.0,binary,/OrchestraOfTheTetouanConservatory,yā lahā min ḥullatin fawq al-ghuṣūn
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.3.1, ,947.5249368457083,991.9866284995665,1276.0,1322.0,binary,/OrchestraOfTheTetouanConservatory,tūrith al-ḥshā’ min siḥr al-jufūn
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.4.1, ,1034.2812119398648,1077.7110665747941,1372.0,1418.0,binary,/OrchestraOfTheTetouanConservatory,wa‘alayhā rawnaqun yafnī funūn
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.5.1, ,1077.7110665747941,1146.57055246725,1420.0,1490.0,binary,/OrchestraOfTheTetouanConservatory,kullamā badā saqīṭ al-jullanār
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.2.5.2, ,1146.57055246725,1293.1164787375671,1492.0,1682.0,binary,/OrchestraOfTheTetouanConservatory,shimt min brīzihā laqṭ al-‘arar
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.1.1, ,1293.1164787375671,1470.5361938145938,1684.0,1881.0,binary,/OrchestraOfTheTetouanConservatory,bākir ilá shādinin waka’sin
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.1.2, ,1470.5361938145938,1544.0639001066136,1882.0,1964.0,binary,/OrchestraOfTheTetouanConservatory,fālwajd ‘aqāruh al-‘uqār
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.2.1, ,1544.0639001066136,1598.2733154499226,1966.0,2028.0,binary,/OrchestraOfTheTetouanConservatory,wāishrab ‘alá wrdtin waāsin
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.2.2, ,1639.0097302472373,1648.5292557397918,2077.0,2088.0,binary,/OrchestraOfTheTetouanConservatory,lakin min al-khadd wal-‘idhār
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.3.1, ,1687.8875195603764,1739.421875902551,2134.0,2196.0,binary,/OrchestraOfTheTetouanConservatory,yā ṣāḥ kam dhā arāk ṣāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.3.2, ,1756.8346346942851,1789.0670590563307,2218.0,2256.0,binary,/OrchestraOfTheTetouanConservatory,‘an nashwat al-ḥubb wal-mudām
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.4.1, ,1959.979878255923,2012.3902563960467,2470.0,2532.0,binary,/OrchestraOfTheTetouanConservatory,amā tará jadwal al-ṣabāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.4.2, ,2029.4365936128977,2059.7660131435955,2554.0,2592.0,binary,/OrchestraOfTheTetouanConservatory,saṭā ‘alá ‘askar al-ẓalām
7448d9c2-5261-4e70-bd98-6ed8416f908f,mu.3.7.2, ,2656.4613782157962,2665.0953078489715,3031.0,3041.0,binary,/OrchestraOfTheTetouanConservatory,bayn bahār wajullanār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.1.1, ,2697.895210685151,2712.1640686766555,3088.0,3104.0,binary,/OrchestraOfTheTetouanConservatory,al-zahr yatbassam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.1.2, ,2712.1640686766555,2721.9080749769532,3106.0,3117.0,binary,/OrchestraOfTheTetouanConservatory,mā bayn al-nuḥūr
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.1.3, ,2730.418662758226,2765.697368788959,3130.0,3176.0,binary,/OrchestraOfTheTetouanConservatory,wa’idhā tanaẓẓam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.1.4, ,2765.697368788959,2775.1946913854517,3178.0,3189.0,binary,/OrchestraOfTheTetouanConservatory,al-dhanrr mā yulqīh
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.2.1, ,2875.9589387843293,2889.3672924213333,3328.0,3344.0,binary,/OrchestraOfTheTetouanConservatory,wal-khudūd ‘andam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.2.2, ,2889.3672924213333,2898.1245639064114,3346.0,3357.0,binary,/OrchestraOfTheTetouanConservatory,zānathā al-thughūr
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.2.3, ,2907.128519095294,2941.5408957760933,3370.0,3416.0,binary,/OrchestraOfTheTetouanConservatory,man yakun mutayyam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.2.4, ,2941.5408957760933,2948.720733904986,3418.0,3426.0,binary,/OrchestraOfTheTetouanConservatory,kayf lā yatīh
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.3.1, ,3044.782606885298,3057.416369439072,3568.0,3584.0,binary,/OrchestraOfTheTetouanConservatory,dhā al-badr al-mutammam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.3.2, ,3057.416369439072,3066.543666479857,3586.0,3597.0,binary,/OrchestraOfTheTetouanConservatory,mā bayn al-budūr
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.3.3, ,3074.4375450016178,3107.986528719099,3610.0,3656.0,binary,/OrchestraOfTheTetouanConservatory,kam abāḥ min dam
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.3.4, ,3107.986528719099,3114.7715890251447,3658.0,3666.0,binary,/OrchestraOfTheTetouanConservatory,waṭarfuh yaḥmīh
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.4.1, ,3129.352777235792,3138.356732424675,3688.0,3699.0,binary,/OrchestraOfTheTetouanConservatory,lah al-qalb yaṣbū
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.4.2, ,3146.9906620578504,3154.144489468196,3712.0,3722.0,binary,/OrchestraOfTheTetouanConservatory,fī hawāh fānī
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.5.1, ,3154.144489468196,3188.755303769926,3724.0,3770.0,binary,/OrchestraOfTheTetouanConservatory,wa’a‘ād ṣabbun
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.1.5.2, ,3188.755303769926,3209.754163212071,3772.0,3800.0,binary,/OrchestraOfTheTetouanConservatory,fī buḥūr hawānī
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.1.1, ,3209.754163212071,3231.386694315737,3801.5,3831.0,binary,/OrchestraOfTheTetouanConservatory,jafānī yā qawmī al-firāq
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.1.2, ,3231.386694315737,3252.3314657608344,3831.5,3860.0,binary,/OrchestraOfTheTetouanConservatory,wal-waḥsh wabu‘d al-ḥabīb
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.2.1, ,3293.8889526796875,3315.040578043197,3921.5,3951.0,binary,/OrchestraOfTheTetouanConservatory,waḥukm rabbī qad sabaq
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.2.2, ,3315.040578043197,3335.285012550799,3951.5,3980.0,binary,/OrchestraOfTheTetouanConservatory,maqḍī ‘alay qad kutib
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.3.1, ,3374.8028682098306,3396.1546263825903,4041.5,4071.0,binary,/OrchestraOfTheTetouanConservatory,waqalbī miskīn āḥtaraq
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.3.2, ,3396.1546263825903,3408.292890854726,4071.5,4089.0,binary,/OrchestraOfTheTetouanConservatory,wa’akbādī tash‘al bi-al-lahīb
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.4.1, ,3408.292890854726,3416.997739897378,4089.5,4100.0,binary,/OrchestraOfTheTetouanConservatory,wadhā al-lahīb fī kabidī nār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.4.2, ,3425.158234144569,3433.207105971427,4113.5,4124.0,binary,/OrchestraOfTheTetouanConservatory,dullūnī bāsh hī tanṭafá
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.5.1, ,3433.207105971427,3454.3249928491064,4125.5,4155.0,binary,/OrchestraOfTheTetouanConservatory,fāraqt anā shibh al-qamar
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.2.5.2, ,3454.3249928491064,3476.3402310707024,4155.5,4184.0,binary,/OrchestraOfTheTetouanConservatory,yā sādatī hl al-wafā
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.1.1, ,3493.2775242345656,3500.908070019381,4186.0,4220.0,binary,/OrchestraOfTheTetouanConservatory,al-‘ashīyah fī al-āiṣfirār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.2.1, ,3525.893552952188,3533.9589389656708,4258.0,4268.0,binary,/OrchestraOfTheTetouanConservatory,rawnaqat ‘alá al-thimār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.2.2, ,3533.9589389656708,3543.2095778583584,4270.0,4281.0,binary,/OrchestraOfTheTetouanConservatory,bi-al-shumūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.2.1(1), ,3543.2095778583584,3551.1339897924727,4282.0,4292.0,binary,/OrchestraOfTheTetouanConservatory,rawnaqat ‘alá al-thimār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.3.1, ,3574.844703187892,3583.299035597091,4330.0,4340.0,binary,/OrchestraOfTheTetouanConservatory,qad kasat al-jullanār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.3.2, ,3583.299035597091,3591.809623378364,4342.0,4353.0,binary,/OrchestraOfTheTetouanConservatory,bi-al-ḥuqūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.3.1(1), ,3591.809623378364,3598.963450788709,4354.0,4364.0,binary,/OrchestraOfTheTetouanConservatory,qad kasat al-jullanār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.4.1, ,3598.963450788709,3608.460773385202,4366.0,4377.0,binary,/OrchestraOfTheTetouanConservatory,himt min walū‘ī
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.4.2, ,3616.6013356107674,3624.248530428723,4390.0,4400.0,binary,/OrchestraOfTheTetouanConservatory,min shiddah khuḍū‘ī
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.5.1, ,3624.248530428723,3632.5145319252024,4402.0,4412.0,binary,/OrchestraOfTheTetouanConservatory,mimmā fī ḍulū‘ī
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.3.5.2, ,3632.5145319252024,3639.104548013505,4414.0,4424.0,binary,/OrchestraOfTheTetouanConservatory,‘anh lā aḥūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.1.1, ,3639.104548013505,3682.2229761771223,4425.0,4460.0,binary,/OrchestraOfTheTetouanConservatory,qum ‘āyin al-‘ashīyah yā ṣāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.1.2, ,3682.2229761771223,3688.6145171117255,4462.0,4467.0,binary,/OrchestraOfTheTetouanConservatory,tujlá birāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.2.1, ,3692.808140076411,3707.485820452809,4471.0,4483.0,binary,/OrchestraOfTheTetouanConservatory,al-shams ‘ind al-ghurūb taṣfar
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.2.2, ,3711.4327597136894,3716.489775641692,4487.5,4491.0,binary,/OrchestraOfTheTetouanConservatory,umzuj ‘uqār
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.3.1, ,3720.289459751134,3732.5242163890157,4495.0,4505.0,binary,/OrchestraOfTheTetouanConservatory,ṣafrah mithl al-sandarūs
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.3.2, ,3732.5242163890157,3734.3743441675556,4505.5,4507.0,binary,/OrchestraOfTheTetouanConservatory,ḥullah
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.3.3, ,3739.77747235173,3743.7431347329702,4511.5,4515.0,binary,/OrchestraOfTheTetouanConservatory,fawq al-biṭāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.4.1, ,3774.166774700597,3785.5889013608507,4543.0,4553.0,binary,/OrchestraOfTheTetouanConservatory,al-rawḍ mithl al-‘arūs
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.4.2, ,3785.5889013608507,3788.1790802508035,4553.5,4555.0,binary,/OrchestraOfTheTetouanConservatory,yujlá
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.4.3, ,3792.668052485973,3796.668586849894,4558.0,4563.0,binary,/OrchestraOfTheTetouanConservatory,bayn al-liqāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.5.1, ,3825.160239424833,3836.7543735036684,4591.0,4601.0,binary,/OrchestraOfTheTetouanConservatory,adir ‘alaynā al-ku’ūs
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.5.2, ,3836.7543735036684,3839.2212105417184,4601.5,4603.0,binary,/OrchestraOfTheTetouanConservatory,wāmlā
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.5.3, ,3843.538175358306,3847.9784820267964,4606.0,4611.0,binary,/OrchestraOfTheTetouanConservatory,wāisq al-milāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.6.1, ,3847.9784820267964,3887.030441964621,4611.5,4646.0,binary,/OrchestraOfTheTetouanConservatory,al-layl qad badā bi-al-afrāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.6.2, ,3890.484013817891,3893.8142438192585,4650.5,4653.0,binary,/OrchestraOfTheTetouanConservatory,madd al-janāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.7.1, ,3897.6378412282365,3911.205444937512,4657.0,4669.0,binary,/OrchestraOfTheTetouanConservatory,unẓur lidhāk al-shafaq yaḥmar
7448d9c2-5261-4e70-bd98-6ed8416f908f,ma.4.7.2, ,3915.7468580935774,3920.085524152547,4672.0,4677.0,binary,/OrchestraOfTheTetouanConservatory,kāljullanār
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.1.1, ,3920.085524152547,3928.821094395243,4677.5,4694.0,binary,/OrchestraOfTheTetouanConservatory,shams al-‘ashīyah rawnaqat
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.1.2, ,3936.9616566208088,3948.130453975086,4713.0,4734.0,binary,/OrchestraOfTheTetouanConservatory,jam‘ al-katā’ib wal-biṭāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.2.1, ,3974.9264099160673,3984.228855069424,4797.0,4816.0,binary,/OrchestraOfTheTetouanConservatory,‘alá al-ghuṣūn ashraqat
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.2.2, ,3991.752708035477,4002.2461784164398,4833.0,4854.0,binary,/OrchestraOfTheTetouanConservatory,wazuyyinat bihā al-liqāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.3.1, ,4027.8690461179413,4036.2820529588985,4917.0,4936.0,binary,/OrchestraOfTheTetouanConservatory,wabiālghalas bashsharat
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.3.2, ,4044.052589628756,4054.4133051885665,4953.0,4975.0,binary,/OrchestraOfTheTetouanConservatory,āhin ‘alá qalbī al-jirāḥ
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.4.1, ,4054.4133051885665,4064.3274548872414,4977.0,4999.0,binary,/OrchestraOfTheTetouanConservatory,tawashshaḥat bi-al-āiṣfirār
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.4.2, ,4075.277536449199,4085.3754658865146,5025.0,5046.0,binary,/OrchestraOfTheTetouanConservatory,ḥīn ghuyyibat ‘an muqlatī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.5.1, ,4085.3754658865146,4093.8860536677876,5049.0,5068.0,binary,/OrchestraOfTheTetouanConservatory,waman hawiyat ẓabī al-nifār
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.1.5.2, ,4101.163222930036,4111.162298926674,5085.0,5106.0,binary,/OrchestraOfTheTetouanConservatory,‘awwal yā ṣāḥ ‘an furqatī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.1.1, ,4111.162298926674,4116.11233927738,5109.0,5118.0,binary,/OrchestraOfTheTetouanConservatory,yā amlḥ al-nās
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.1.2, ,4116.11233927738,4130.671732244963,5122.0,5154.0,binary,/OrchestraOfTheTetouanConservatory,yā man sabá ‘aqlī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.2.1, ,4149.79601133075,4154.746447060424,5205.0,5214.0,binary,/OrchestraOfTheTetouanConservatory,yā qaḍīb al-yās
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.2.2, ,4154.746447060424,4164.120427805014,5218.0,5238.0,binary,/OrchestraOfTheTetouanConservatory,yā nsmt al-khaylī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.2.1(1), ,4164.120427805014,4168.729659685118,5240.0,5250.0,binary,/OrchestraOfTheTetouanConservatory,yā qaḍīb al-yās
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.3.1, ,4187.407782086502,4191.998203237793,5301.0,5310.0,binary,/OrchestraOfTheTetouanConservatory,awrathnī al-waswās
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.3.2, ,4191.998203237793,4201.248842130481,5314.0,5334.0,binary,/OrchestraOfTheTetouanConservatory,min khaddik al-‘aslī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.4.1, ,4201.248842130481,4206.052660910127,5336.0,5346.0,binary,/OrchestraOfTheTetouanConservatory,sāltk birabbī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.4.2, ,4210.705569721594,4215.063129543561,5361.0,5370.0,binary,/OrchestraOfTheTetouanConservatory,lā taṭrud al-lahfān
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.5.1, ,4215.063129543561,4219.9968036196615,5373.0,5382.0,binary,/OrchestraOfTheTetouanConservatory,tā’ib yā ḥibbī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.5.2, ,4219.9968036196615,4227.397314733812,5386.0,5406.0,binary,/OrchestraOfTheTetouanConservatory,shāyin maḍá lā kān
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.2.5.1(1), ,4227.397314733812,4233.27206297946,5408.0,5418.0,binary,/OrchestraOfTheTetouanConservatory,tā’ib yā ḥibbī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.1.1, ,4303.12943362833,4308.905276296104,5428.0,5436.0,binary,/OrchestraOfTheTetouanConservatory,yā ‘ashīyah dhakkartinī shawqī
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.1.2, ,4311.96281187512,4319.810653042898,5440.0,5451.0,binary,/OrchestraOfTheTetouanConservatory,wazamān al-nuḥūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.2.1, ,4336.353411533121,4342.428249295038,5476.0,5484.0,binary,/OrchestraOfTheTetouanConservatory,rawnaq al-shams ṣār fī al-ufq
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.2.2, ,4344.771744481186,4352.419016926273,5488.0,5499.0,binary,/OrchestraOfTheTetouanConservatory,mā’ilan lilkhumūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.3.1, ,4368.3934423953515,4374.3532315086695,5524.0,5532.0,binary,/OrchestraOfTheTetouanConservatory,ayyuhā al-sāqī jud lanā wāisq
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.3.2, ,4376.450042991012,4384.71394706848,5536.0,5547.0,binary,/OrchestraOfTheTetouanConservatory,‘alá ghayẓ al-‘adūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.4.1, ,4384.71394706848,4404.818668928588,5548.0,5577.0,binary,/OrchestraOfTheTetouanConservatory,unẓurūā al-shams kīf badat taṣfar
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.4.2, ,4404.818668928588,4408.025557078053,5578.0,5583.0,binary,/OrchestraOfTheTetouanConservatory,janaḥat lil’ufūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.5.1, ,4408.025557078053,4414.1926496731785,5584.0,5592.0,binary,/OrchestraOfTheTetouanConservatory,jullanār qad ḥaff bi-al-‘anbar
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.3.5.2, ,4416.166119303618,4423.697485540266,5596.0,5607.0,binary,/OrchestraOfTheTetouanConservatory,fitnatan lil‘uqūl
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.4.1.1, ,4423.697485540266,4428.968760357011,5607.5,5616.0,binary,/OrchestraOfTheTetouanConservatory,ashīyatun ka’annahā ‘iqyān
7448d9c2-5261-4e70-bd98-6ed8416f908f,in.4.1.2, ,4436.05046800268,4439.782822136046,5628.5,5634.0,binary,/OrchestraOfTheTetouanConservatory,lawn al-dhahab fī dawḥat al-bustān
